"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Dec 1, 05:00 am",0,101.616,111.528,0
"Dec 1, 06:00 am",0,109.856,100.081,0
"Dec 1, 07:00 am",0,118.614,88.838,0
"Dec 1, 08:00 am",0,128.431,79.2274,0.323446
"Dec 1, 09:00 am",0,139.807,70.7167,0.649546
"Dec 1, 10:00 am",261.672,153.089,64.1421,0.60729
"Dec 1, 11:00 am",232.946,168.182,60.1924,0.566008
"Dec 1, 12:00 pm",217.333,184.262,59.4119,0.555444
"Dec 1, 01:00 pm",251.131,199.965,61.9235,0.586197
"Dec 1, 02:00 pm",301,214.146,67.351,0.630701
"Dec 1, 03:00 pm",256.727,226.387,75.0404,0.569979
"Dec 1, 04:00 pm",40.0623,236.871,84.2951,0
"Dec 1, 05:00 pm",28.2302,246.05,94.9032,0
"Dec 1, 06:00 pm",15.3826,254.449,106.105,0
"Dec 1, 07:00 pm",0,262.64,117.766,0
"Dec 1, 08:00 pm",0,271.369,129.645,0
"Dec 1, 09:00 pm",0,281.921,141.463,0
"Dec 1, 10:00 pm",0,297.245,152.692,0
"Dec 1, 11:00 pm",0,325.215,161.776,0
"Dec 2, 12:00 am",0,13.3655,164.136,0
"Dec 2, 01:00 am",0,51.7639,157.509,0
"Dec 2, 02:00 am",0,71.6862,146.985,0
"Dec 2, 03:00 am",0,83.9727,135.357,0
"Dec 2, 04:00 am",0,93.3594,123.471,0
"Dec 2, 05:00 am",0,101.7,111.684,0
"Dec 2, 06:00 am",0,109.926,100.241,0
"Dec 2, 07:00 am",0,118.669,88.9809,0
"Dec 2, 08:00 am",0,128.467,79.3953,0.315049
"Dec 2, 09:00 am",0,139.817,70.8889,0.64925
"Dec 2, 10:00 am",262.578,153.063,64.313,0.6067
"Dec 2, 11:00 am",234.127,168.113,60.3538,0.564912
"Dec 2, 12:00 pm",216.059,184.149,59.5541,0.55394
"Dec 2, 01:00 pm",250.754,199.82,62.0391,0.584825
"Dec 2, 02:00 pm",303.669,213.985,67.4378,0.629743
"Dec 2, 03:00 pm",272.317,226.22,75.1006,0.569045
"Dec 2, 04:00 pm",40.2601,236.703,84.3318,0
"Dec 2, 05:00 pm",28.4467,245.879,94.9255,0
"Dec 2, 06:00 pm",15.5917,254.27,106.114,0
"Dec 2, 07:00 pm",0,262.446,117.768,0
"Dec 2, 08:00 pm",0,271.147,129.645,0
"Dec 2, 09:00 pm",0,281.647,141.468,0
"Dec 2, 10:00 pm",0,296.877,152.718,0
"Dec 2, 11:00 pm",0,324.737,161.859,0
"Dec 3, 12:00 am",0,13.1478,164.295,0
"Dec 3, 01:00 am",0,51.8456,157.677,0
"Dec 3, 02:00 am",0,71.8062,147.142,0
"Dec 3, 03:00 am",0,84.0806,135.509,0
"Dec 3, 04:00 am",0,93.451,123.623,0
"Dec 3, 05:00 am",0,101.777,111.837,0
"Dec 3, 06:00 am",0,109.989,100.399,0
"Dec 3, 07:00 am",0,118.716,89.1229,0
"Dec 3, 08:00 am",0,128.496,79.56,0.306886
"Dec 3, 09:00 am",0,139.82,71.0567,0.648987
"Dec 3, 10:00 am",266.272,153.032,64.4785,0.606161
"Dec 3, 11:00 am",236.746,168.039,60.509,0.563883
"Dec 3, 12:00 pm",222.149,184.034,59.6894,0.552493
"Dec 3, 01:00 pm",257.873,199.676,62.1476,0.583486
"Dec 3, 02:00 pm",313.213,213.826,67.5177,0.6288
"Dec 3, 03:00 pm",275.389,226.056,75.1544,0.56832
"Dec 3, 04:00 pm",40.2281,236.538,84.363,0
"Dec 3, 05:00 pm",28.3576,245.712,94.9416,0
"Dec 3, 06:00 pm",15.448,254.097,106.118,0
"Dec 3, 07:00 pm",0,262.258,117.764,0
"Dec 3, 08:00 pm",0,270.931,129.638,0
"Dec 3, 09:00 pm",0,281.38,141.466,0
"Dec 3, 10:00 pm",0,296.517,152.737,0
"Dec 3, 11:00 pm",0,324.26,161.933,0
"Dec 4, 12:00 am",0,12.9129,164.448,0
"Dec 4, 01:00 am",0,51.9118,157.84,0
"Dec 4, 02:00 am",0,71.9144,147.297,0
"Dec 4, 03:00 am",0,84.1789,135.659,0
"Dec 4, 04:00 am",0,93.5343,123.772,0
"Dec 4, 05:00 am",0,101.846,111.989,0
"Dec 4, 06:00 am",0,110.045,100.554,0
"Dec 4, 07:00 am",0,118.758,89.2568,0
"Dec 4, 08:00 am",0,128.519,79.7205,0.298959
"Dec 4, 09:00 am",0,139.818,71.2198,0.648751
"Dec 4, 10:00 am",245.31,152.995,64.6385,0.605416
"Dec 4, 11:00 am",221.431,167.962,60.6578,0.562921
"Dec 4, 12:00 pm",209.201,183.917,59.8179,0.551104
"Dec 4, 01:00 pm",240.549,199.532,62.2492,0.582183
"Dec 4, 02:00 pm",291.739,213.669,67.591,0.627876
"Dec 4, 03:00 pm",251.872,225.896,75.202,0.567804
"Dec 4, 04:00 pm",40.1131,236.377,84.3893,0
"Dec 4, 05:00 pm",28.3258,245.55,94.9517,0
"Dec 4, 06:00 pm",15.5014,253.928,106.116,0
"Dec 4, 07:00 pm",0,262.076,117.754,0
"Dec 4, 08:00 pm",0,270.722,129.626,0
"Dec 4, 09:00 pm",0,281.121,141.459,0
"Dec 4, 10:00 pm",0,296.166,152.749,0
"Dec 4, 11:00 pm",0,323.785,161.999,0
"Dec 5, 12:00 am",0,12.6608,164.594,0
"Dec 5, 01:00 am",0,51.962,158,0
"Dec 5, 02:00 am",0,72.0105,147.449,0
"Dec 5, 03:00 am",0,84.2675,135.807,0
"Dec 5, 04:00 am",0,93.6094,123.92,0
"Dec 5, 05:00 am",0,101.908,112.138,0
"Dec 5, 06:00 am",0,110.094,100.706,0
"Dec 5, 07:00 am",0,118.792,89.3952,0
"Dec 5, 08:00 am",0,128.535,79.8785,0.29127
"Dec 5, 09:00 am",0,139.81,71.3787,0.648553
"Dec 5, 10:00 am",241.431,152.954,64.793,0.604983
"Dec 5, 11:00 am",219.133,167.881,60.8001,0.562028
"Dec 5, 12:00 pm",204.408,183.799,59.9392,0.549777
"Dec 5, 01:00 pm",235.943,199.388,62.3435,0.580915
"Dec 5, 02:00 pm",285.202,213.514,67.6572,0.626972
"Dec 5, 03:00 pm",255.834,225.738,75.2429,0.567498
"Dec 5, 04:00 pm",40.1147,236.22,84.4097,0
"Dec 5, 05:00 pm",28.3628,245.392,94.9557,0
"Dec 5, 06:00 pm",15.568,253.765,106.109,0
"Dec 5, 07:00 pm",0,261.899,117.739,0
"Dec 5, 08:00 pm",0,270.519,129.608,0
"Dec 5, 09:00 pm",0,280.87,141.445,0
"Dec 5, 10:00 pm",0,295.824,152.754,0
"Dec 5, 11:00 pm",0,323.314,162.057,0
"Dec 6, 12:00 am",0,12.3916,164.734,0
"Dec 6, 01:00 am",0,51.9959,158.155,0
"Dec 6, 02:00 am",0,72.0944,147.598,0
"Dec 6, 03:00 am",0,84.3463,135.953,0
"Dec 6, 04:00 am",0,93.676,124.065,0
"Dec 6, 05:00 am",0,101.962,112.285,0
"Dec 6, 06:00 am",0,110.136,100.855,0
"Dec 6, 07:00 am",0,118.82,89.5256,0
"Dec 6, 08:00 am",0,128.545,80.0319,0.283818
"Dec 6, 09:00 am",0,139.796,71.5324,0.648389
"Dec 6, 10:00 am",229.197,152.908,64.9414,0.604573
"Dec 6, 11:00 am",214.011,167.797,60.9356,0.561206
"Dec 6, 12:00 pm",202.664,183.68,60.0533,0.548514
"Dec 6, 01:00 pm",234.552,199.245,62.4304,0.579687
"Dec 6, 02:00 pm",283.631,213.36,67.7161,0.626087
"Dec 6, 03:00 pm",234.65,225.583,75.277,0.5674
"Dec 6, 04:00 pm",40.1807,236.066,84.4239,0
"Dec 6, 05:00 pm",28.4646,245.238,94.9536,0
"Dec 6, 06:00 pm",15.6529,253.606,106.095,0
"Dec 6, 07:00 pm",0,261.728,117.718,0
"Dec 6, 08:00 pm",0,270.323,129.584,0
"Dec 6, 09:00 pm",0,280.628,141.425,0
"Dec 6, 10:00 pm",0,295.491,152.752,0
"Dec 6, 11:00 pm",0,322.846,162.106,0
"Dec 7, 12:00 am",0,12.1055,164.866,0
"Dec 7, 01:00 am",0,52.0133,158.307,0
"Dec 7, 02:00 am",0,72.1657,147.744,0
"Dec 7, 03:00 am",0,84.4151,136.096,0
"Dec 7, 04:00 am",0,93.7342,124.208,0
"Dec 7, 05:00 am",0,102.009,112.43,0
"Dec 7, 06:00 am",0,110.171,101.002,0
"Dec 7, 07:00 am",0,118.841,89.6516,0
"Dec 7, 08:00 am",0,128.549,80.1809,0
"Dec 7, 09:00 am",0,139.775,71.681,0.648282
"Dec 7, 10:00 am",0,152.857,65.0839,0.604021
"Dec 7, 11:00 am",190.769,167.71,61.0644,0.560457
"Dec 7, 12:00 pm",193.769,183.559,60.1602,0.547318
"Dec 7, 01:00 pm",225.419,199.102,62.5101,0.5785
"Dec 7, 02:00 pm",273.644,213.209,67.768,0.625224
"Dec 7, 03:00 pm",244.421,225.432,75.3044,0.56751
"Dec 7, 04:00 pm",40.1495,235.917,84.4318,0
"Dec 7, 05:00 pm",28.498,245.089,94.9455,0
"Dec 7, 06:00 pm",15.7398,253.453,106.076,0
"Dec 7, 07:00 pm",0,261.563,117.691,0
"Dec 7, 08:00 pm",0,270.135,129.555,0
"Dec 7, 09:00 pm",0,280.394,141.4,0
"Dec 7, 10:00 pm",0,295.169,152.743,0
"Dec 7, 11:00 pm",0,322.384,162.147,0
"Dec 8, 12:00 am",0,11.8026,164.99,0
"Dec 8, 01:00 am",0,52.0138,158.454,0
"Dec 8, 02:00 am",0,72.2245,147.888,0
"Dec 8, 03:00 am",0,84.4739,136.238,0
"Dec 8, 04:00 am",0,93.7839,124.349,0
"Dec 8, 05:00 am",0,102.048,112.572,0
"Dec 8, 06:00 am",0,110.199,101.146,0
"Dec 8, 07:00 am",0,118.856,89.7758,0
"Dec 8, 08:00 am",0,128.546,80.3264,0
"Dec 8, 09:00 am",0,139.75,71.8249,0.648182
"Dec 8, 10:00 am",0,152.801,65.2207,0.603751
"Dec 8, 11:00 am",192.997,167.619,61.1866,0.559782
"Dec 8, 12:00 pm",182.596,183.437,60.26,0.54619
"Dec 8, 01:00 pm",211.447,198.96,62.5826,0.577355
"Dec 8, 02:00 pm",255.067,213.06,67.8132,0.624385
"Dec 8, 03:00 pm",198.71,225.283,75.3255,0.567828
"Dec 8, 04:00 pm",40.2342,235.771,84.4337,0
"Dec 8, 05:00 pm",28.5044,244.944,94.9315,0
"Dec 8, 06:00 pm",15.6372,253.304,106.051,0
"Dec 8, 07:00 pm",0,261.404,117.659,0
"Dec 8, 08:00 pm",0,269.954,129.52,0
"Dec 8, 09:00 pm",0,280.169,141.368,0
"Dec 8, 10:00 pm",0,294.857,152.728,0
"Dec 8, 11:00 pm",0,321.927,162.18,0
"Dec 9, 12:00 am",0,11.4832,165.108,0
"Dec 9, 01:00 am",0,51.9972,158.597,0
"Dec 9, 02:00 am",0,72.2705,148.029,0
"Dec 9, 03:00 am",0,84.5227,136.377,0
"Dec 9, 04:00 am",0,93.825,124.488,0
"Dec 9, 05:00 am",0,102.08,112.711,0
"Dec 9, 06:00 am",0,110.219,101.287,0
"Dec 9, 07:00 am",0,118.863,89.9064,0
"Dec 9, 08:00 am",0,128.537,80.4689,0
"Dec 9, 09:00 am",0,139.718,71.9642,0
"Dec 9, 10:00 am",0,152.74,65.3516,0.604035
"Dec 9, 11:00 am",0,167.525,61.302,0.559181
"Dec 9, 12:00 pm",0,183.314,60.3525,0.545134
"Dec 9, 01:00 pm",0,198.819,62.6477,0.576255
"Dec 9, 02:00 pm",0,212.913,67.851,0
"Dec 9, 03:00 pm",0,225.138,75.3396,0.568354
"Dec 9, 04:00 pm",0,235.63,84.4295,0
"Dec 9, 05:00 pm",0,244.805,94.9115,0
"Dec 9, 06:00 pm",0,253.162,106.02,0
"Dec 9, 07:00 pm",0,261.251,117.621,0
"Dec 9, 08:00 pm",0,269.78,129.479,0
"Dec 9, 09:00 pm",0,279.953,141.331,0
"Dec 9, 10:00 pm",0,294.555,152.706,0
"Dec 9, 11:00 pm",0,321.477,162.204,0
"Dec 10, 12:00 am",0,11.1477,165.218,0
"Dec 10, 01:00 am",0,51.9632,158.736,0
"Dec 10, 02:00 am",0,72.3036,148.168,0
"Dec 10, 03:00 am",0,84.5612,136.513,0
"Dec 10, 04:00 am",0,93.8575,124.624,0
"Dec 10, 05:00 am",0,102.104,112.848,0
"Dec 10, 06:00 am",0,110.233,101.425,0
"Dec 10, 07:00 am",0,118.865,90.0219,0
"Dec 10, 08:00 am",0,128.522,80.6052,0.256411
"Dec 10, 09:00 am",0,139.681,72.0974,0.648083
"Dec 10, 10:00 am",0,152.674,65.4759,0.603869
"Dec 10, 11:00 am",0,167.428,61.4102,0.558657
"Dec 10, 12:00 pm",0,183.189,60.4374,0.544151
"Dec 10, 01:00 pm",0,198.678,62.7051,0.575202
"Dec 10, 02:00 pm",0,212.768,67.8813,0.622778
"Dec 10, 03:00 pm",0,224.997,75.3469,0.569086
"Dec 10, 04:00 pm",0,235.493,84.4195,0
"Dec 10, 05:00 pm",0,244.67,94.8856,0
"Dec 10, 06:00 pm",0,253.025,105.984,0
"Dec 10, 07:00 pm",0,261.105,117.578,0
"Dec 10, 08:00 pm",0,269.613,129.433,0
"Dec 10, 09:00 pm",0,279.746,141.288,0
"Dec 10, 10:00 pm",0,294.265,152.678,0
"Dec 10, 11:00 pm",0,321.035,162.221,0
"Dec 11, 12:00 am",0,10.7967,165.32,0
"Dec 11, 01:00 am",0,51.9117,158.871,0
"Dec 11, 02:00 am",0,72.3237,148.303,0
"Dec 11, 03:00 am",0,84.5895,136.647,0
"Dec 11, 04:00 am",0,93.8814,124.758,0
"Dec 11, 05:00 am",0,102.12,112.983,0
"Dec 11, 06:00 am",0,110.24,101.56,0
"Dec 11, 07:00 am",0,118.859,90.1429,0
"Dec 11, 08:00 am",0,128.5,80.7378,0
"Dec 11, 09:00 am",0,139.638,72.2255,0.648083
"Dec 11, 10:00 am",0,152.604,65.5941,0.603757
"Dec 11, 11:00 am",0,167.328,61.5116,0.558209
"Dec 11, 12:00 pm",0,183.063,60.5149,0.542161
"Dec 11, 01:00 pm",183.963,198.539,62.7551,0.57347
"Dec 11, 02:00 pm",39.5642,212.626,67.9046,0.622014
"Dec 11, 03:00 pm",127.226,224.858,75.3471,0.56714
"Dec 11, 04:00 pm",38.4093,235.36,84.4016,0
"Dec 11, 05:00 pm",27.5382,244.54,94.8539,0
"Dec 11, 06:00 pm",15.1142,252.893,105.942,0
"Dec 11, 07:00 pm",0,260.965,117.53,0
"Dec 11, 08:00 pm",0,269.454,129.382,0
"Dec 11, 09:00 pm",0,279.548,141.24,0
"Dec 11, 10:00 pm",0,293.986,152.643,0
"Dec 11, 11:00 pm",0,320.602,162.229,0
"Dec 12, 12:00 am",0,10.4306,165.415,0
"Dec 12, 01:00 am",0,51.8425,159.001,0
"Dec 12, 02:00 am",0,72.3306,148.435,0
"Dec 12, 03:00 am",0,84.6074,136.779,0
"Dec 12, 04:00 am",0,93.8966,124.889,0
"Dec 12, 05:00 am",0,102.128,113.114,0
"Dec 12, 06:00 am",0,110.239,101.692,0
"Dec 12, 07:00 am",0,118.847,90.8694,0
"Dec 12, 08:00 am",0,128.473,80.8623,0.244152
"Dec 12, 09:00 am",0,139.589,72.3467,0.648102
"Dec 12, 10:00 am",248.62,152.529,65.7052,0.603312
"Dec 12, 11:00 am",218.56,167.225,61.6053,0.557839
"Dec 12, 12:00 pm",196.686,182.937,60.5845,0.542412
"Dec 12, 01:00 pm",226.969,198.4,62.7972,0.573244
"Dec 12, 02:00 pm",277.178,212.486,67.9201,0.621278
"Dec 12, 03:00 pm",249.97,224.724,75.3398,0.571165
"Dec 12, 04:00 pm",40.113,235.231,84.3744,0
"Dec 12, 05:00 pm",28.2981,244.415,94.8163,0
"Dec 12, 06:00 pm",15.437,252.767,105.895,0
"Dec 12, 07:00 pm",0,260.832,117.477,0
"Dec 12, 08:00 pm",0,269.303,129.326,0
"Dec 12, 09:00 pm",0,279.36,141.186,0
"Dec 12, 10:00 pm",0,293.719,152.603,0
"Dec 12, 11:00 pm",0,320.178,162.23,0
"Dec 13, 12:00 am",0,10.0501,165.502,0
"Dec 13, 01:00 am",0,51.7554,159.126,0
"Dec 13, 02:00 am",0,72.3243,148.564,0
"Dec 13, 03:00 am",0,84.615,136.907,0
"Dec 13, 04:00 am",0,93.9031,125.018,0
"Dec 13, 05:00 am",0,102.129,113.243,0
"Dec 13, 06:00 am",0,110.232,101.82,0
"Dec 13, 07:00 am",0,118.829,90.9963,0
"Dec 13, 08:00 am",0,128.439,80.984,0.238383
"Dec 13, 09:00 am",0,139.536,72.4632,0.648168
"Dec 13, 10:00 am",241.162,152.45,65.8103,0.603311
"Dec 13, 11:00 am",215.862,167.119,61.6922,0.557546
"Dec 13, 12:00 pm",193.884,182.809,60.647,0.54166
"Dec 13, 01:00 pm",221.46,198.262,62.8322,0.572343
"Dec 13, 02:00 pm",271.902,212.349,67.929,0.620571
"Dec 13, 03:00 pm",241.183,224.593,75.3268,0.572509
"Dec 13, 04:00 pm",40.1585,235.107,84.3457,0
"Dec 13, 05:00 pm",28.485,244.295,94.7731,0
"Dec 13, 06:00 pm",15.7108,252.647,105.842,0
"Dec 13, 07:00 pm",0,260.705,117.418,0
"Dec 13, 08:00 pm",0,269.16,129.265,0
"Dec 13, 09:00 pm",0,279.181,141.127,0
"Dec 13, 10:00 pm",0,293.464,152.556,0
"Dec 13, 11:00 pm",0,319.765,162.222,0
"Dec 14, 12:00 am",0,9.65596,165.581,0
"Dec 14, 01:00 am",0,51.6503,159.246,0
"Dec 14, 02:00 am",0,72.3046,148.689,0
"Dec 14, 03:00 am",0,84.6122,137.033,0
"Dec 14, 04:00 am",0,93.901,125.144,0
"Dec 14, 05:00 am",0,102.122,113.368,0
"Dec 14, 06:00 am",0,110.218,101.945,0
"Dec 14, 07:00 am",0,118.803,91.1191,0
"Dec 14, 08:00 am",0,128.399,81.1029,0
"Dec 14, 09:00 am",0,139.476,72.5749,0.648278
"Dec 14, 10:00 am",0,152.367,65.9095,0.603745
"Dec 14, 11:00 am",0,167.01,61.7724,0.557331
"Dec 14, 12:00 pm",0,182.681,60.7022,0.540989
"Dec 14, 01:00 pm",0,198.125,62.8599,0.571497
"Dec 14, 02:00 pm",0,212.215,67.931,0
"Dec 14, 03:00 pm",0,224.466,75.3075,0
"Dec 14, 04:00 pm",0,234.988,84.311,0
"Dec 14, 05:00 pm",0,244.18,94.7241,0
"Dec 14, 06:00 pm",0,252.533,105.784,0
"Dec 14, 07:00 pm",0,260.585,117.354,0
"Dec 14, 08:00 pm",0,269.024,129.199,0
"Dec 14, 09:00 pm",0,279.013,141.063,0
"Dec 14, 10:00 pm",0,293.222,152.503,0
"Dec 14, 11:00 pm",0,319.364,162.207,0
"Dec 15, 12:00 am",0,9.24903,165.652,0
"Dec 15, 01:00 am",0,51.5273,159.362,0
"Dec 15, 02:00 am",0,72.2715,148.811,0
"Dec 15, 03:00 am",0,84.599,137.156,0
"Dec 15, 04:00 am",0,93.8901,125.266,0
"Dec 15, 05:00 am",0,102.108,113.49,0
"Dec 15, 06:00 am",0,110.196,102.066,0
"Dec 15, 07:00 am",0,118.772,91.2378,0
"Dec 15, 08:00 am",0,128.353,81.2181,0
"Dec 15, 09:00 am",0,139.412,72.6816,0
"Dec 15, 10:00 am",0,152.279,66.0026,0.603847
"Dec 15, 11:00 am",0,166.898,61.8456,0.557195
"Dec 15, 12:00 pm",0,182.552,60.7501,0.5404
"Dec 15, 01:00 pm",0,197.99,62.8803,0.570707
"Dec 15, 02:00 pm",0,212.083,67.9261,0.619251
"Dec 15, 03:00 pm",0,224.343,75.282,0.5758
"Dec 15, 04:00 pm",0,234.873,84.2713,0
"Dec 15, 05:00 pm",0,244.071,94.6696,0
"Dec 15, 06:00 pm",0,252.425,105.721,0
"Dec 15, 07:00 pm",0,260.472,117.286,0
"Dec 15, 08:00 pm",0,268.897,129.128,0
"Dec 15, 09:00 pm",0,278.854,140.994,0
"Dec 15, 10:00 pm",0,292.992,152.444,0
"Dec 15, 11:00 pm",0,318.974,162.184,0
"Dec 16, 12:00 am",0,8.83021,165.715,0
"Dec 16, 01:00 am",0,51.3862,159.472,0
"Dec 16, 02:00 am",0,72.225,148.93,0
"Dec 16, 03:00 am",0,84.5753,137.276,0
"Dec 16, 04:00 am",0,93.8706,125.386,0
"Dec 16, 05:00 am",0,102.086,113.609,0
"Dec 16, 06:00 am",0,110.168,102.183,0
"Dec 16, 07:00 am",0,118.734,91.3521,0
"Dec 16, 08:00 am",0,128.302,81.3234,0.22252
"Dec 16, 09:00 am",0,139.342,72.7803,0.648566
"Dec 16, 10:00 am",0,152.187,66.0878,0.603534
"Dec 16, 11:00 am",208.015,166.784,61.9107,0.557137
"Dec 16, 12:00 pm",193.902,182.422,60.7897,0.539894
"Dec 16, 01:00 pm",221.158,197.856,62.8926,0.569976
"Dec 16, 02:00 pm",272.88,211.955,67.9132,0.61864
"Dec 16, 03:00 pm",43.9455,224.224,75.2481,0.577742
"Dec 16, 04:00 pm",37.5669,234.763,84.2201,0
"Dec 16, 05:00 pm",26.477,243.967,94.6096,0
"Dec 16, 06:00 pm",14.8799,252.323,105.653,0
"Dec 16, 07:00 pm",0,260.366,117.212,0
"Dec 16, 08:00 pm",0,268.778,129.052,0
"Dec 16, 09:00 pm",0,278.706,140.92,0
"Dec 16, 10:00 pm",0,292.775,152.38,0
"Dec 16, 11:00 pm",0,318.598,162.154,0
"Dec 17, 12:00 am",0,8.40052,165.769,0
"Dec 17, 01:00 am",0,51.2271,159.577,0
"Dec 17, 02:00 am",0,72.165,149.045,0
"Dec 17, 03:00 am",0,84.5411,137.392,0
"Dec 17, 04:00 am",0,93.8423,125.503,0
"Dec 17, 05:00 am",0,102.056,113.725,0
"Dec 17, 06:00 am",0,110.133,102.297,0
"Dec 17, 07:00 am",0,118.69,91.4621,0
"Dec 17, 08:00 am",0,128.244,81.425,0.217712
"Dec 17, 09:00 am",0,139.267,72.8737,0.648747
"Dec 17, 10:00 am",236.189,152.091,66.1666,0.603839
"Dec 17, 11:00 am",217.298,166.668,61.9687,0.557156
"Dec 17, 12:00 pm",197.33,182.292,60.8218,0.539473
"Dec 17, 01:00 pm",224.38,197.724,62.8974,0.569305
"Dec 17, 02:00 pm",277.451,211.829,67.8932,0.618064
"Dec 17, 03:00 pm",253.668,224.109,75.2082,0.579881
"Dec 17, 04:00 pm",40.0839,234.658,84.1649,0
"Dec 17, 05:00 pm",28.2361,243.869,94.5442,0
"Dec 17, 06:00 pm",15.3367,252.227,105.58,0
"Dec 17, 07:00 pm",0,260.267,117.134,0
"Dec 17, 08:00 pm",0,268.668,128.972,0
"Dec 17, 09:00 pm",0,278.568,140.841,0
"Dec 17, 10:00 pm",0,292.572,152.31,0
"Dec 17, 11:00 pm",0,318.236,162.116,0
"Dec 18, 12:00 am",0,7.96104,165.815,0
"Dec 18, 01:00 am",0,51.0501,159.677,0
"Dec 18, 02:00 am",0,72.0915,149.156,0
"Dec 18, 03:00 am",0,84.4965,137.506,0
"Dec 18, 04:00 am",0,93.8054,125.616,0
"Dec 18, 05:00 am",0,102.019,113.837,0
"Dec 18, 06:00 am",0,110.091,102.406,0
"Dec 18, 07:00 am",0,118.639,91.5675,0
"Dec 18, 08:00 am",0,128.181,81.5221,0.213142
"Dec 18, 09:00 am",0,139.187,72.9614,0.648976
"Dec 18, 10:00 am",174.497,151.991,66.239,0.604051
"Dec 18, 11:00 am",200.46,166.549,62.0197,0.557253
"Dec 18, 12:00 pm",184.684,182.162,60.8467,0.539138
"Dec 18, 01:00 pm",212.049,197.593,62.8952,0.568697
"Dec 18, 02:00 pm",264.48,211.707,67.8669,0.617523
"Dec 18, 03:00 pm",252.767,223.998,75.1627,0.582212
"Dec 18, 04:00 pm",40.1204,234.558,84.1062,0
"Dec 18, 05:00 pm",28.333,243.776,94.4734,0
"Dec 18, 06:00 pm",15.4979,252.137,105.502,0
"Dec 18, 07:00 pm",0,260.175,117.052,0
"Dec 18, 08:00 pm",0,268.566,128.887,0
"Dec 18, 09:00 pm",0,278.44,140.757,0
"Dec 18, 10:00 pm",0,292.382,152.235,0
"Dec 18, 11:00 pm",0,317.888,162.071,0
"Dec 19, 12:00 am",0,7.5129,165.853,0
"Dec 19, 01:00 am",0,50.8552,159.771,0
"Dec 19, 02:00 am",0,72.0044,149.263,0
"Dec 19, 03:00 am",0,84.4414,137.615,0
"Dec 19, 04:00 am",0,93.7599,125.726,0
"Dec 19, 05:00 am",0,101.975,113.945,0
"Dec 19, 06:00 am",0,110.042,102.512,0
"Dec 19, 07:00 am",0,118.582,91.6684,0
"Dec 19, 08:00 am",0,128.112,81.6165,0.20881
"Dec 19, 09:00 am",0,139.102,73.0443,0.649218
"Dec 19, 10:00 am",211.327,151.888,66.3054,0.604391
"Dec 19, 11:00 am",211.261,166.428,62.0637,0.557427
"Dec 19, 12:00 pm",195.215,182.031,60.8643,0.538889
"Dec 19, 01:00 pm",223.087,197.464,62.8857,0.568151
"Dec 19, 02:00 pm",276.182,211.588,67.8338,0.61702
"Dec 19, 03:00 pm",260.045,223.892,75.111,0.584735
"Dec 19, 04:00 pm",40.2792,234.463,84.0422,0
"Dec 19, 05:00 pm",28.4453,243.689,94.3974,0
"Dec 19, 06:00 pm",15.5579,252.054,105.419,0
"Dec 19, 07:00 pm",0,260.091,116.964,0
"Dec 19, 08:00 pm",0,268.472,128.798,0
"Dec 19, 09:00 pm",0,278.323,140.669,0
"Dec 19, 10:00 pm",0,292.205,152.154,0
"Dec 19, 11:00 pm",0,317.555,162.019,0
"Dec 20, 12:00 am",0,7.05732,165.883,0
"Dec 20, 01:00 am",0,50.6427,159.86,0
"Dec 20, 02:00 am",0,71.9039,149.365,0
"Dec 20, 03:00 am",0,84.3759,137.721,0
"Dec 20, 04:00 am",0,93.7058,125.832,0
"Dec 20, 05:00 am",0,101.922,114.05,0
"Dec 20, 06:00 am",0,109.987,102.613,0
"Dec 20, 07:00 am",0,118.52,91.7645,0
"Dec 20, 08:00 am",0,128.038,81.7023,0.204716
"Dec 20, 09:00 am",0,139.012,73.1197,0.649496
"Dec 20, 10:00 am",205.662,151.78,66.364,0.604744
"Dec 20, 11:00 am",206.753,166.305,62.0998,0.557676
"Dec 20, 12:00 pm",190.015,181.9,60.8737,0.538727
"Dec 20, 01:00 pm",216.401,197.336,62.8685,0.567671
"Dec 20, 02:00 pm",265.403,211.472,67.7933,0.616555
"Dec 20, 03:00 pm",251.939,223.79,75.0527,0.587446
"Dec 20, 04:00 pm",40.11,234.373,83.9726,0
"Dec 20, 05:00 pm",28.4404,243.608,94.3162,0
"Dec 20, 06:00 pm",15.6578,251.978,105.332,0
"Dec 20, 07:00 pm",0,260.013,116.873,0
"Dec 20, 08:00 pm",0,268.387,128.704,0
"Dec 20, 09:00 pm",0,278.216,140.577,0
"Dec 20, 10:00 pm",0,292.043,152.069,0
"Dec 20, 11:00 pm",0,317.238,161.96,0
"Dec 21, 12:00 am",0,6.59554,165.903,0
"Dec 21, 01:00 am",0,50.4127,159.943,0
"Dec 21, 02:00 am",0,71.79,149.464,0
"Dec 21, 03:00 am",0,84.3,137.824,0
"Dec 21, 04:00 am",0,93.643,125.934,0
"Dec 21, 05:00 am",0,101.863,114.15,0
"Dec 21, 06:00 am",0,109.925,102.71,0
"Dec 21, 07:00 am",0,118.451,91.8557,0
"Dec 21, 08:00 am",0,127.958,81.7838,0.200858
"Dec 21, 09:00 am",0,138.918,73.1892,0.649802
