"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Jul 11, 08:00 am",300.299,140.822,6.90959,0.720071
"Jul 11, 09:00 am",355.365,242.036,10.8055,0.720126
"Jul 11, 10:00 am",346.053,262.249,23.5505,0.72059
"Jul 11, 11:00 am",319.761,270.62,36.82,0.721232
"Jul 11, 12:00 pm",268.84,276.671,50.0858,0.720112
"Jul 11, 01:00 pm",182.506,282.18,63.1962,0.718732
"Jul 11, 02:00 pm",42.3141,287.846,76.0169,0.409827
"Jul 11, 03:00 pm",35.4953,294.147,88.215,0
"Jul 11, 04:00 pm",24.3922,301.575,100.27,0
"Jul 11, 05:00 pm",12.7181,310.733,111.029,0
"Jul 11, 06:00 pm",0,322.333,120.21,0
"Jul 11, 07:00 pm",0,336.945,126.974,0
"Jul 11, 08:00 pm",0,354.256,130.314,0
"Jul 11, 09:00 pm",0,12.3892,129.542,0
"Jul 11, 10:00 pm",0,28.8416,124.831,0
"Jul 11, 11:00 pm",0,42.3172,117.063,0
"Jul 12, 12:00 am",0,52.9395,107.219,0
"Jul 12, 01:00 am",0,61.3891,96.0337,0
"Jul 12, 02:00 am",0,68.3498,83.8616,0
"Jul 12, 03:00 am",0,74.3781,71.3403,0.593964
"Jul 12, 04:00 am",0,79.9487,58.3938,0.719293
"Jul 12, 05:00 am",0,85.5883,45.2119,0.720584
"Jul 12, 06:00 am",282.161,92.2336,31.9247,0.721042
"Jul 12, 07:00 am",328.272,102.921,18.742,0.720351
"Jul 12, 08:00 am",325.802,141.312,7.03743,0.720038
"Jul 12, 09:00 am",326.121,241.332,10.8554,0.720093
"Jul 12, 10:00 am",268.865,261.897,23.5671,0.720557
"Jul 12, 11:00 am",191.149,270.385,36.8326,0.721265
"Jul 12, 12:00 pm",92.4683,276.487,50.1014,0.720145
"Jul 12, 01:00 pm",41.9839,282.023,63.2182,0.718766
"Jul 12, 02:00 pm",34.7301,287.702,76.0478,0.407943
"Jul 12, 03:00 pm",23.396,294.011,88.2529,0
"Jul 12, 04:00 pm",11.6001,301.442,100.328,0
"Jul 12, 05:00 pm",0,310.603,111.105,0
"Jul 12, 06:00 pm",0,322.211,120.307,0
"Jul 12, 07:00 pm",0,336.846,127.094,0
"Jul 12, 08:00 pm",0,354.201,130.451,0
"Jul 12, 09:00 pm",0,12.3908,129.686,0
"Jul 12, 10:00 pm",0,28.8907,124.969,0
"Jul 12, 11:00 pm",0,42.3956,117.19,0
"Jul 13, 12:00 am",0,53.0341,107.332,0
"Jul 13, 01:00 am",0,61.494,96.1347,0
"Jul 13, 02:00 am",0,68.4644,83.95,0
"Jul 13, 03:00 am",0,74.5055,71.4215,0.591091
"Jul 13, 04:00 am",0,80.0958,58.4682,0.719321
"Jul 13, 05:00 am",0,85.7689,45.2818,0.720613
"Jul 13, 06:00 am",275.219,92.4773,31.9938,0.721011
"Jul 13, 07:00 am",333.121,103.306,18.8204,0.720319
"Jul 13, 08:00 am",337.191,141.826,7.16982,0.720004
"Jul 13, 09:00 am",336.562,240.613,10.9117,0.720059
"Jul 13, 10:00 am",294.641,261.533,23.5882,0.720522
"Jul 13, 11:00 am",231.891,270.14,36.8492,0.721299
"Jul 13, 12:00 pm",150.761,276.296,50.1211,0.720179
"Jul 13, 01:00 pm",55.1019,281.86,63.2445,0.7188
"Jul 13, 02:00 pm",40.0437,287.554,76.0832,0.405831
"Jul 13, 03:00 pm",30.2604,293.87,88.2971,0
"Jul 13, 04:00 pm",18.5005,301.305,100.391,0
"Jul 13, 05:00 pm",0,310.469,111.186,0
"Jul 13, 06:00 pm",0,322.086,120.411,0
"Jul 13, 07:00 pm",0,336.745,127.22,0
"Jul 13, 08:00 pm",0,354.147,130.595,0
"Jul 13, 09:00 pm",0,12.3962,129.836,0
"Jul 13, 10:00 pm",0,28.9453,125.113,0
"Jul 13, 11:00 pm",0,42.4802,117.32,0
"Jul 14, 12:00 am",0,53.135,107.448,0
"Jul 14, 01:00 am",0,61.6052,96.2375,0
"Jul 14, 02:00 am",0,68.5853,84.0403,0
"Jul 14, 03:00 am",0,74.6395,71.5037,0.588175
"Jul 14, 04:00 am",0,80.2503,58.5433,0.719351
"Jul 14, 05:00 am",0,85.9582,45.3522,0.720643
"Jul 14, 06:00 am",106.267,92.7322,32.0636,0.720979
"Jul 14, 07:00 am",177.486,103.707,18.9002,0.720284
"Jul 14, 08:00 am",190.115,142.36,7.30678,0.719968
"Jul 14, 09:00 am",41.8181,239.879,10.9747,0.720023
"Jul 14, 10:00 am",101.926,261.156,23.6139,0.720487
"Jul 14, 11:00 am",85.7345,269.887,36.8698,0.721303
"Jul 14, 12:00 pm",39.5871,276.098,50.1446,0.720215
"Jul 14, 01:00 pm",29.6296,281.691,63.2746,0.718836
"Jul 14, 02:00 pm",17.291,287.401,76.1225,0.403492
"Jul 14, 03:00 pm",0,293.725,88.3436,0
"Jul 14, 04:00 pm",0,301.164,100.458,0
"Jul 14, 05:00 pm",0,310.331,111.273,0
"Jul 14, 06:00 pm",0,321.958,120.52,0
"Jul 14, 07:00 pm",0,336.643,127.352,0
"Jul 14, 08:00 pm",0,354.095,130.746,0
"Jul 14, 09:00 pm",0,12.4056,129.991,0
"Jul 14, 10:00 pm",0,29.0056,125.261,0
"Jul 14, 11:00 pm",0,42.571,117.454,0
"Jul 15, 12:00 am",0,53.2421,107.566,0
"Jul 15, 01:00 am",0,61.7225,96.3422,0
"Jul 15, 02:00 am",0,68.7125,84.13,0
"Jul 15, 03:00 am",0,74.78,71.5862,0.585216
"Jul 15, 04:00 am",0,80.412,58.6187,0.719382
"Jul 15, 05:00 am",0,86.156,45.4229,0.720675
"Jul 15, 06:00 am",0,92.9981,32.134,0.720944
"Jul 15, 07:00 am",0,104.125,18.9815,0.720248
"Jul 15, 08:00 am",150.482,142.913,7.44831,0.719866
"Jul 15, 09:00 am",220.315,239.133,11.0444,0.719986
"Jul 15, 10:00 am",208.446,260.767,23.6442,0.720448
"Jul 15, 11:00 am",177.06,269.625,36.8945,0.721266
"Jul 15, 12:00 pm",124.025,275.894,50.172,0.720252
"Jul 15, 01:00 pm",49.9538,281.516,63.3088,0.718874
"Jul 15, 02:00 pm",40.1411,287.243,76.1664,0.400926
"Jul 15, 03:00 pm",30.3889,293.575,88.3956,0
"Jul 15, 04:00 pm",18.6645,301.018,100.531,0
"Jul 15, 05:00 pm",0,310.19,111.365,0
"Jul 15, 06:00 pm",0,321.828,120.635,0
"Jul 15, 07:00 pm",0,336.541,127.491,0
"Jul 15, 08:00 pm",0,354.044,130.902,0
"Jul 15, 09:00 pm",0,12.419,130.153,0
"Jul 15, 10:00 pm",0,29.0715,125.413,0
"Jul 15, 11:00 pm",0,42.6681,117.591,0
"Jul 16, 12:00 am",0,53.3555,107.687,0
"Jul 16, 01:00 am",0,61.8461,96.4486,0
"Jul 16, 02:00 am",0,68.846,84.2222,0
"Jul 16, 03:00 am",0,74.9271,71.67,0.582219
"Jul 16, 04:00 am",0,80.5808,58.695,0.719415
"Jul 16, 05:00 am",0,86.3622,45.4943,0.72071
"Jul 16, 06:00 am",231.006,93.2749,32.2051,0.720909
"Jul 16, 07:00 am",285.627,104.559,19.0645,0.720211
"Jul 16, 08:00 am",306.36,143.483,7.59449,0.719891
"Jul 16, 09:00 am",308.188,238.376,11.1209,0.719948
"Jul 16, 10:00 am",294.824,260.366,23.6794,0.72041
"Jul 16, 11:00 am",260.53,269.355,36.9233,0.721228
"Jul 16, 12:00 pm",200.472,275.683,50.2036,0.72029
"Jul 16, 01:00 pm",110.475,281.336,63.3471,0.718912
"Jul 16, 02:00 pm",40.8841,287.08,76.2144,0.398133
"Jul 16, 03:00 pm",31.7311,293.421,88.4514,0
"Jul 16, 04:00 pm",19.7443,300.869,100.608,0
"Jul 16, 05:00 pm",8.39837,310.045,111.462,0
"Jul 16, 06:00 pm",0,321.695,120.756,0
"Jul 16, 07:00 pm",0,336.436,127.636,0
"Jul 16, 08:00 pm",0,353.994,131.065,0
"Jul 16, 09:00 pm",0,12.4365,130.319,0
"Jul 16, 10:00 pm",0,29.1432,125.57,0
"Jul 16, 11:00 pm",0,42.7714,117.732,0
"Jul 17, 12:00 am",0,53.4752,107.811,0
"Jul 17, 01:00 am",0,61.9759,96.5567,0
"Jul 17, 02:00 am",0,68.9856,84.3159,0
"Jul 17, 03:00 am",0,75.0807,71.7547,0.579185
"Jul 17, 04:00 am",0,80.7568,58.7719,0.71945
"Jul 17, 05:00 am",166.311,86.5768,45.5663,0.720745
"Jul 17, 06:00 am",303.902,93.5624,32.277,0.720872
"Jul 17, 07:00 am",346.642,105.008,19.1491,0.720172
"Jul 17, 08:00 am",375.603,144.069,7.74535,0.719851
"Jul 17, 09:00 am",379.971,237.611,11.2045,0.719908
"Jul 17, 10:00 am",359.34,259.954,23.7195,0.72037
"Jul 17, 11:00 am",315.757,269.076,36.9566,0.721188
"Jul 17, 12:00 pm",217.353,275.465,50.2394,0.720329
"Jul 17, 01:00 pm",132.772,281.151,63.39,0.718951
"Jul 17, 02:00 pm",41.212,286.912,76.2674,0.395115
"Jul 17, 03:00 pm",32.8396,293.262,88.5144,0
"Jul 17, 04:00 pm",21.1651,300.715,100.691,0
"Jul 17, 05:00 pm",9.73585,309.897,111.565,0
"Jul 17, 06:00 pm",0,321.559,120.882,0
"Jul 17, 07:00 pm",0,336.331,127.787,0
"Jul 17, 08:00 pm",0,353.946,131.234,0
"Jul 17, 09:00 pm",0,12.4582,130.492,0
"Jul 17, 10:00 pm",0,29.2206,125.732,0
"Jul 17, 11:00 pm",0,42.8811,117.876,0
"Jul 18, 12:00 am",0,53.6012,107.937,0
"Jul 18, 01:00 am",0,62.1118,96.6664,0
"Jul 18, 02:00 am",0,69.1315,84.4115,0
"Jul 18, 03:00 am",0,75.2407,71.8404,0.576116
"Jul 18, 04:00 am",0,80.9398,58.8494,0.719485
"Jul 18, 05:00 am",0,86.7996,45.6387,0.720782
"Jul 18, 06:00 am",208.738,93.8606,32.3496,0.720834
"Jul 18, 07:00 am",264.741,105.472,19.2355,0.720132
"Jul 18, 08:00 am",284.381,144.668,7.90088,0.719808
"Jul 18, 09:00 am",369.009,236.838,11.2951,0.719866
"Jul 18, 10:00 am",362.504,259.531,23.7646,0.720328
"Jul 18, 11:00 am",338.655,268.79,36.9942,0.721148
"Jul 18, 12:00 pm",289.994,275.242,50.2793,0.720369
"Jul 18, 01:00 pm",207.347,280.96,63.4368,0.718991
"Jul 18, 02:00 pm",42.9062,286.739,76.3242,0.391872
"Jul 18, 03:00 pm",36.756,293.1,88.5789,0
"Jul 18, 04:00 pm",25.8681,300.558,100.778,0
"Jul 18, 05:00 pm",14.184,309.745,111.673,0
"Jul 18, 06:00 pm",0,321.42,121.015,0
"Jul 18, 07:00 pm",0,336.225,127.944,0
"Jul 18, 08:00 pm",0,353.899,131.409,0
"Jul 18, 09:00 pm",0,12.4841,130.669,0
"Jul 18, 10:00 pm",0,29.304,125.898,0
"Jul 18, 11:00 pm",0,42.997,118.023,0
"Jul 19, 12:00 am",0,53.7334,108.065,0
"Jul 19, 01:00 am",0,62.2539,96.7776,0
"Jul 19, 02:00 am",0,69.2835,84.506,0
"Jul 19, 03:00 am",0,75.4071,71.9261,0.573012
"Jul 19, 04:00 am",0,81.1299,58.927,0.719523
"Jul 19, 05:00 am",0,87.0306,45.7114,0.72082
"Jul 19, 06:00 am",367.27,94.1691,32.4229,0.720794
"Jul 19, 07:00 am",322.611,105.951,19.3236,0.72009
"Jul 19, 08:00 am",350.606,145.278,8.06112,0.719765
"Jul 19, 09:00 am",437.924,236.061,11.3929,0.719824
"Jul 19, 10:00 am",436.272,259.098,23.8148,0.720286
"Jul 19, 11:00 am",413.702,268.496,37.0362,0.721106
"Jul 19, 12:00 pm",364.136,275.012,50.3235,0.72041
"Jul 19, 01:00 pm",268.58,280.764,63.488,0.719033
"Jul 19, 02:00 pm",43.9129,286.562,76.3856,0.388407
"Jul 19, 03:00 pm",39.3413,292.933,88.6484,0
"Jul 19, 04:00 pm",28.8135,300.397,100.87,0
"Jul 19, 05:00 pm",16.2791,309.59,111.787,0
"Jul 19, 06:00 pm",0,321.279,121.153,0
"Jul 19, 07:00 pm",0,336.118,128.108,0
"Jul 19, 08:00 pm",0,353.854,131.59,0
"Jul 19, 09:00 pm",0,12.5143,130.852,0
"Jul 19, 10:00 pm",0,29.3933,126.067,0
"Jul 19, 11:00 pm",0,43.1194,118.173,0
"Jul 20, 12:00 am",0,53.872,108.195,0
"Jul 20, 01:00 am",0,62.4021,96.8902,0
"Jul 20, 02:00 am",0,69.4416,84.6025,0
"Jul 20, 03:00 am",0,75.5798,72.0127,0.569829
"Jul 20, 04:00 am",0,81.3268,59.0052,0.719565
"Jul 20, 05:00 am",409.807,87.2696,45.7846,0.720859
"Jul 20, 06:00 am",467.717,94.488,32.4969,0.720752
"Jul 20, 07:00 am",497.156,106.445,19.4135,0.720047
"Jul 20, 08:00 am",511.905,145.899,8.22607,0.71972
"Jul 20, 09:00 am",493.744,235.281,11.498,0.719779
"Jul 20, 10:00 am",488.108,258.656,23.8703,0.720242
"Jul 20, 11:00 am",466.557,268.194,37.0827,0.721063
"Jul 20, 12:00 pm",419.739,274.776,50.3718,0.720452
"Jul 20, 01:00 pm",323.728,280.564,63.5431,0.719075
"Jul 20, 02:00 pm",61.9213,286.381,76.4509,0.384721
"Jul 20, 03:00 pm",39.7528,292.762,88.7206,0
"Jul 20, 04:00 pm",29.3781,300.232,100.967,0
"Jul 20, 05:00 pm",17.0707,309.431,111.906,0
"Jul 20, 06:00 pm",0,321.135,121.297,0
"Jul 20, 07:00 pm",0,336.01,128.277,0
"Jul 20, 08:00 pm",0,353.811,131.777,0
"Jul 20, 09:00 pm",0,12.5491,131.04,0
"Jul 20, 10:00 pm",0,29.4886,126.241,0
"Jul 20, 11:00 pm",0,43.2482,118.326,0
"Jul 21, 12:00 am",0,54.0168,108.327,0
"Jul 21, 01:00 am",0,62.5565,97.0042,0
"Jul 21, 02:00 am",0,69.6057,84.7001,0
"Jul 21, 03:00 am",0,75.7588,72.1,0.566619
"Jul 21, 04:00 am",0,81.5305,59.0838,0.719601
"Jul 21, 05:00 am",0,87.5166,45.8582,0.720901
"Jul 21, 06:00 am",377.446,94.8169,32.5717,0.720709
"Jul 21, 07:00 am",413.784,106.952,19.5052,0.720002
"Jul 21, 08:00 am",429.418,146.528,8.39576,0.719673
"Jul 21, 09:00 am",432.339,234.499,11.6103,0.719734
"Jul 21, 10:00 am",421.577,258.203,23.9312,0.720197
"Jul 21, 11:00 am",394.747,267.885,37.1338,0.721019
"Jul 21, 12:00 pm",339.516,274.535,50.4246,0.720496
"Jul 21, 01:00 pm",248.312,280.358,63.6027,0.719118
"Jul 21, 02:00 pm",43.3724,286.195,76.5209,0.380817
"Jul 21, 03:00 pm",38.2543,292.587,88.7967,0
"Jul 21, 04:00 pm",27.6585,300.064,101.07,0
"Jul 21, 05:00 pm",15.7003,309.27,112.03,0
"Jul 21, 06:00 pm",0,320.989,121.447,0
"Jul 21, 07:00 pm",0,335.901,128.453,0
"Jul 21, 08:00 pm",0,353.769,131.97,0
"Jul 21, 09:00 pm",0,12.5883,131.234,0
"Jul 21, 10:00 pm",0,29.5899,126.419,0
"Jul 21, 11:00 pm",0,43.3834,118.482,0
"Jul 22, 12:00 am",0,54.168,108.461,0
"Jul 22, 01:00 am",0,62.7169,97.1194,0
"Jul 22, 02:00 am",0,69.776,84.7972,0
"Jul 22, 03:00 am",0,75.9441,72.1874,0.563383
"Jul 22, 04:00 am",0,81.7411,59.1627,0.719646
"Jul 22, 05:00 am",274.977,87.7715,45.9322,0.720943
"Jul 22, 06:00 am",345.13,95.1558,32.6472,0.720665
"Jul 22, 07:00 am",368.269,107.473,19.5989,0.719956
"Jul 22, 08:00 am",376.954,147.165,8.57021,0.719625
"Jul 22, 09:00 am",441.302,233.717,11.7302,0.719687
"Jul 22, 10:00 am",436.45,257.743,23.9976,0.72015
"Jul 22, 11:00 am",417.349,267.569,37.1898,0.720973
"Jul 22, 12:00 pm",375.541,274.288,50.482,0.72054
"Jul 22, 01:00 pm",292.385,280.147,63.6669,0.719163
"Jul 22, 02:00 pm",55.1469,286.005,76.5956,0.376697
"Jul 22, 03:00 pm",39.7537,292.408,88.878,0
"Jul 22, 04:00 pm",29.3476,299.892,101.177,0
"Jul 22, 05:00 pm",17.0405,309.105,112.159,0
"Jul 22, 06:00 pm",0,320.841,121.603,0
"Jul 22, 07:00 pm",0,335.791,128.634,0
"Jul 22, 08:00 pm",0,353.73,132.169,0
"Jul 22, 09:00 pm",0,12.6322,131.432,0
"Jul 22, 10:00 pm",0,29.6975,126.601,0
"Jul 22, 11:00 pm",0,43.5251,118.64,0
"Jul 23, 12:00 am",0,54.3254,108.597,0
"Jul 23, 01:00 am",0,62.8834,97.2358,0
"Jul 23, 02:00 am",0,69.9522,84.8957,0
"Jul 23, 03:00 am",0,76.1355,72.2754,0.560124
"Jul 23, 04:00 am",0,81.9583,59.2418,0.719689
"Jul 23, 05:00 am",391.101,88.0342,46.0065,0.720986
"Jul 23, 06:00 am",476.648,95.5045,32.7235,0.720619
"Jul 23, 07:00 am",497.599,108.007,19.6946,0.719908
"Jul 23, 08:00 am",503.324,147.807,8.74941,0.719575
"Jul 23, 09:00 am",480.603,232.938,11.8574,0.719639
"Jul 23, 10:00 am",466.599,257.274,24.0697,0.720103
"Jul 23, 11:00 am",438.374,267.247,37.2505,0.720927
"Jul 23, 12:00 pm",383.368,274.035,50.5438,0.720585
"Jul 23, 01:00 pm",285.467,279.932,63.7356,0.719208
"Jul 23, 02:00 pm",44.0458,285.81,76.6748,0.372364
"Jul 23, 03:00 pm",39.7761,292.225,88.9637,0
"Jul 23, 04:00 pm",29.4541,299.716,101.289,0
"Jul 23, 05:00 pm",17.2034,308.937,112.294,0
"Jul 23, 06:00 pm",0,320.69,121.764,0
"Jul 23, 07:00 pm",0,335.681,128.822,0
"Jul 23, 08:00 pm",0,353.692,132.373,0
"Jul 23, 09:00 pm",0,12.6809,131.636,0
"Jul 23, 10:00 pm",0,29.8113,126.787,0
"Jul 23, 11:00 pm",0,43.6734,118.802,0
"Jul 24, 12:00 am",0,54.4891,108.734,0
"Jul 24, 01:00 am",0,63.0559,97.3533,0
"Jul 24, 02:00 am",0,70.1343,84.9952,0
"Jul 24, 03:00 am",0,76.333,72.3639,0.556845
"Jul 24, 04:00 am",0,82.1822,59.3212,0.719733
"Jul 24, 05:00 am",335.629,88.3045,46.0811,0.721032
"Jul 24, 06:00 am",391.792,95.8629,32.8006,0.720572
"Jul 24, 07:00 am",413.154,108.553,19.7923,0.719858
"Jul 24, 08:00 am",424.359,148.454,8.93337,0.719524
"Jul 24, 09:00 am",468.49,232.162,11.9921,0.719589
"Jul 24, 10:00 am",445.062,256.797,24.1474,0.720054
"Jul 24, 11:00 am",401.446,266.918,37.3161,0.720879
"Jul 24, 12:00 pm",363.097,273.777,50.6102,0.720632
"Jul 24, 01:00 pm",259.115,279.712,63.8087,0.719254
"Jul 24, 02:00 pm",43.2309,285.612,76.7586,0.367821
"Jul 24, 03:00 pm",37.7422,292.039,89.053,0
"Jul 24, 04:00 pm",27.0138,299.537,101.406,0
"Jul 24, 05:00 pm",14.9778,308.766,112.434,0
"Jul 24, 06:00 pm",0,320.537,121.93,0
"Jul 24, 07:00 pm",0,335.57,129.015,0
"Jul 24, 08:00 pm",0,353.657,132.584,0
"Jul 24, 09:00 pm",0,12.7344,131.844,0
"Jul 24, 10:00 pm",0,29.9315,126.976,0
"Jul 24, 11:00 pm",0,43.8282,118.965,0
"Jul 25, 12:00 am",0,54.6591,108.873,0
"Jul 25, 01:00 am",0,63.2345,97.4717,0
"Jul 25, 02:00 am",0,70.3224,85.0945,0
"Jul 25, 03:00 am",0,76.5366,72.4525,0.553547
"Jul 25, 04:00 am",0,82.4126,59.4009,0.719776
"Jul 25, 05:00 am",214.119,88.5824,46.1561,0.721079
"Jul 25, 06:00 am",403.102,96.2306,32.8784,0.720523
"Jul 25, 07:00 am",443.824,109.112,19.8921,0.719808
"Jul 25, 08:00 am",460.505,149.105,9.12207,0.719472
"Jul 25, 09:00 am",436.663,231.392,12.1343,0.719538
"Jul 25, 10:00 am",429.233,256.314,24.2308,0.720004
"Jul 25, 11:00 am",404.748,266.583,37.3866,0.720831
"Jul 25, 12:00 pm",349.278,273.514,50.681,0.720679
"Jul 25, 01:00 pm",245.881,279.488,63.886,0.719301
"Jul 25, 02:00 pm",41.9243,285.41,76.8463,0.363071
"Jul 25, 03:00 pm",34.708,291.849,89.1444,0
"Jul 25, 04:00 pm",23.3267,299.354,101.528,0
"Jul 25, 05:00 pm",11.5707,308.592,112.579,0
"Jul 25, 06:00 pm",0,320.382,122.103,0
"Jul 25, 07:00 pm",0,335.459,129.214,0
"Jul 25, 08:00 pm",0,353.623,132.8,0
"Jul 25, 09:00 pm",0,12.7929,132.057,0
"Jul 25, 10:00 pm",0,30.058,127.169,0
"Jul 25, 11:00 pm",0,43.9896,119.132,0
"Jul 26, 12:00 am",0,54.8354,109.014,0
"Jul 26, 01:00 am",0,63.419,97.591,0
"Jul 26, 02:00 am",0,70.5163,85.195,0
"Jul 26, 03:00 am",0,76.7462,72.5414,0.550233
"Jul 26, 04:00 am",0,82.6495,59.4806,0.719825
"Jul 26, 05:00 am",277.715,88.8678,46.2313,0.721127
"Jul 26, 06:00 am",355.067,96.6077,32.9571,0.720473
"Jul 26, 07:00 am",385.351,109.682,19.9941,0.719756
"Jul 26, 08:00 am",400.066,149.758,9.31553,0.719418
"Jul 26, 09:00 am",396.183,230.629,12.284,0.719486
"Jul 26, 10:00 am",369.673,255.824,24.3202,0.719953
"Jul 26, 11:00 am",319.412,266.242,37.4621,0.720781
"Jul 26, 12:00 pm",256.112,273.246,50.7566,0.720727
"Jul 26, 01:00 pm",164.969,279.26,63.968,0.719349
"Jul 26, 02:00 pm",41.3717,285.204,76.9388,0.358118
"Jul 26, 03:00 pm",33.3131,291.655,89.239,0
"Jul 26, 04:00 pm",21.6545,299.169,101.655,0
"Jul 26, 05:00 pm",10.2367,308.415,112.73,0
"Jul 26, 06:00 pm",0,320.224,122.281,0
"Jul 26, 07:00 pm",0,335.347,129.419,0
"Jul 26, 08:00 pm",0,353.592,133.021,0
"Jul 26, 09:00 pm",0,12.8564,132.275,0
"Jul 26, 10:00 pm",0,30.1911,127.366,0
"Jul 26, 11:00 pm",0,44.1576,119.3,0
"Jul 27, 12:00 am",0,55.018,109.156,0
"Jul 27, 01:00 am",0,63.6095,97.7112,0
"Jul 27, 02:00 am",0,70.7161,85.2942,0
"Jul 27, 03:00 am",0,76.9617,72.6302,0.546905
"Jul 27, 04:00 am",0,82.8927,59.5604,0.719873
"Jul 27, 05:00 am",277.261,89.1605,46.3069,0.721177
"Jul 27, 06:00 am",399.445,96.9939,33.0365,0.720422
"Jul 27, 07:00 am",433.832,110.264,20.0982,0.719702
"Jul 27, 08:00 am",448.408,150.412,9.51374,0.719362
"Jul 27, 09:00 am",509.487,229.874,12.4413,0.719432
"Jul 27, 10:00 am",501.008,255.328,24.4156,0.719901
"Jul 27, 11:00 am",472.108,265.895,37.5427,0.720731
"Jul 27, 12:00 pm",411.58,272.973,50.8369,0.720777
"Jul 27, 01:00 pm",304.639,279.027,64.0545,0.719397
"Jul 27, 02:00 pm",43.7079,284.994,77.0357,0.352967
"Jul 27, 03:00 pm",38.8481,291.458,89.3373,0
"Jul 27, 04:00 pm",28.2935,298.98,101.787,0
"Jul 27, 05:00 pm",16.1112,308.235,112.885,0
"Jul 27, 06:00 pm",0,320.065,122.464,0
"Jul 27, 07:00 pm",0,335.234,129.629,0
"Jul 27, 08:00 pm",0,353.563,133.248,0
"Jul 27, 09:00 pm",0,12.9251,132.497,0
"Jul 27, 10:00 pm",0,30.3307,127.565,0
"Jul 27, 11:00 pm",0,44.3322,119.471,0
"Jul 28, 12:00 am",0,55.2069,109.3,0
"Jul 28, 01:00 am",0,63.8059,97.832,0
"Jul 28, 02:00 am",0,70.9216,85.3938,0
"Jul 28, 03:00 am",0,77.1831,72.7191,0.543565
"Jul 28, 04:00 am",0,83.1423,59.6403,0.719923
"Jul 28, 05:00 am",263.372,89.4604,46.3826,0.721227
"Jul 28, 06:00 am",349.285,97.389,33.1168,0.720369
"Jul 28, 07:00 am",385.726,110.857,20.2047,0.719647
"Jul 28, 08:00 am",405.155,151.067,9.71668,0.719306
"Jul 28, 09:00 am",392.252,229.129,12.6059,0.719377
"Jul 28, 10:00 am",390.042,254.827,24.5169,0.719847
"Jul 28, 11:00 am",374.179,265.543,37.6285,0.720679
"Jul 28, 12:00 pm",330.983,272.696,50.9218,0.720827
"Jul 28, 01:00 pm",239.77,278.79,64.1456,0.719447
"Jul 28, 02:00 pm",42.352,284.78,77.1371,0.347621
"Jul 28, 03:00 pm",35.6769,291.258,89.4377,0
"Jul 28, 04:00 pm",24.5283,298.788,101.923,0
"Jul 28, 05:00 pm",12.5786,308.053,113.046,0
"Jul 28, 06:00 pm",0,319.903,122.653,0
"Jul 28, 07:00 pm",0,335.121,129.846,0
"Jul 28, 08:00 pm",0,353.537,133.48,0
"Jul 28, 09:00 pm",0,12.999,132.724,0
"Jul 28, 10:00 pm",0,30.4768,127.768,0
"Jul 28, 11:00 pm",0,44.5135,119.643,0
"Jul 29, 12:00 am",0,55.402,109.444,0
"Jul 29, 01:00 am",0,64.0082,97.9535,0
"Jul 29, 02:00 am",0,71.1328,85.4943,0
"Jul 29, 03:00 am",0,77.4102,72.8084,0.540215
"Jul 29, 04:00 am",0,83.3981,59.7204,0.719973
"Jul 29, 05:00 am",0,89.7675,46.4588,0.72128
"Jul 29, 06:00 am",283.506,97.7929,33.198,0.720314
"Jul 29, 07:00 am",330.425,111.461,20.3135,0.71959
"Jul 29, 08:00 am",350.617,151.721,9.92438,0.719247
"Jul 29, 09:00 am",421.03,228.394,12.778,0.719321
"Jul 29, 10:00 am",414.572,254.321,24.6244,0.719792
"Jul 29, 11:00 am",392.538,265.186,37.7195,0.720626
"Jul 29, 12:00 pm",344.833,272.414,51.0118,0.720878
"Jul 29, 01:00 pm",260.605,278.55,64.2415,0.719497
"Jul 29, 02:00 pm",43.4156,284.563,77.2435,0.342085
"Jul 29, 03:00 pm",38.0906,291.054,89.5463,0
"Jul 29, 04:00 pm",27.4133,298.593,102.065,0
"Jul 29, 05:00 pm",15.2689,307.868,113.212,0
"Jul 29, 06:00 pm",0,319.739,122.847,0
"Jul 29, 07:00 pm",0,335.008,130.067,0
"Jul 29, 08:00 pm",0,353.513,133.718,0
"Jul 29, 09:00 pm",0,13.0783,132.956,0
"Jul 29, 10:00 pm",0,30.6297,127.975,0
"Jul 29, 11:00 pm",0,44.7014,119.818,0
"Jul 30, 12:00 am",0,55.6033,109.59,0
"Jul 30, 01:00 am",0,64.2163,98.0756,0
"Jul 30, 02:00 am",0,71.3496,85.5956,0
"Jul 30, 03:00 am",0,77.6431,72.8978,0.536858
"Jul 30, 04:00 am",0,83.6601,59.8005,0.720025
"Jul 30, 05:00 am",0,90.0816,46.5352,0.721305
"Jul 30, 06:00 am",361.519,98.2053,33.2802,0.720259
"Jul 30, 07:00 am",396.058,112.074,20.4248,0.719532
"Jul 30, 08:00 am",407.139,152.374,10.1368,0.719187
"Jul 30, 09:00 am",423.718,227.67,12.9575,0.719263
"Jul 30, 10:00 am",408.159,253.811,24.7381,0.719737
"Jul 30, 11:00 am",377.331,264.824,37.8157,0.720573
"Jul 30, 12:00 pm",314.931,272.128,51.1065,0.72093
"Jul 30, 01:00 pm",211.892,278.306,64.342,0.719548
