altitude,azimuth,efficiency
79.00,181.60,58.62
79.00,182.40,58.63
79.00,183.20,58.63
79.00,184.00,58.64
79.00,184.80,58.64
79.00,185.60,58.64
79.00,186.40,58.64
79.00,187.20,58.64
79.00,188.00,58.64
79.00,188.80,58.64
79.00,189.60,58.64
79.00,190.40,58.64
79.00,191.20,58.64
79.00,192.00,58.64
79.00,192.80,58.64
79.00,193.60,58.64
79.00,194.40,58.64
79.00,195.20,58.64
79.00,196.00,58.64
79.00,196.80,58.64
79.00,197.60,58.64
79.00,198.40,58.64
79.00,199.20,58.64
79.00,200.00,58.64
79.00,200.80,58.64
79.00,201.60,58.64
79.00,202.40,58.64
79.00,203.20,58.64
79.00,204.00,58.64
79.00,204.80,58.64
79.00,205.60,58.64
79.00,206.40,58.64
79.00,207.20,58.64
79.00,208.00,58.64
79.00,208.80,58.64
79.00,209.60,58.64
79.00,210.40,58.64
79.00,211.20,58.64
79.00,212.00,58.64
79.00,212.80,58.64
79.00,213.60,58.64
79.00,214.40,58.64
79.00,215.20,58.64
79.00,216.00,58.64
79.00,216.80,58.64
79.00,217.60,58.64
79.00,218.40,58.64
79.00,219.20,58.64
79.00,220.00,58.64
79.00,220.80,58.64
79.00,221.60,58.64
79.00,222.40,58.64
79.00,223.20,58.64
79.00,224.00,58.64
79.00,224.80,58.64
79.00,225.60,58.64
79.00,226.40,58.64
79.00,227.20,58.64
79.00,228.00,58.64
79.00,228.80,58.64
79.00,229.60,58.64
79.00,230.40,58.64
79.00,231.20,58.64
79.00,232.00,58.64
79.00,232.80,58.64
79.00,233.60,58.64
79.00,234.40,58.64
79.00,235.20,58.64
79.00,236.00,58.64
79.00,236.80,58.64
79.00,237.60,58.64
79.00,238.40,58.65
79.00,239.20,58.65
79.00,240.00,58.65
79.00,240.80,58.65
79.00,241.60,58.65
79.00,242.40,58.65
79.00,243.20,58.65
79.00,244.00,58.65
79.00,244.80,58.66
79.00,245.60,58.66
79.00,246.40,58.66
79.00,247.20,58.66
79.00,248.00,58.66
79.00,248.80,58.66
79.00,249.60,58.66
79.00,250.40,58.66
79.00,251.20,58.66
79.00,252.00,58.66
79.00,252.80,58.66
79.00,253.60,58.66
79.00,254.40,58.66
79.00,255.20,58.66
79.00,256.00,58.66
79.00,256.80,58.66
79.00,257.60,58.67
79.00,258.40,58.67
79.00,259.20,58.67
79.00,260.00,58.67
79.00,260.80,58.67
79.00,261.60,58.67
79.00,262.40,58.67
79.00,263.20,58.67
79.00,264.00,58.67
79.00,264.80,58.67
79.00,265.60,58.67
79.00,266.40,58.67
79.00,267.20,58.67
79.00,268.00,58.67
79.00,268.80,58.67
79.00,269.60,58.67
79.00,270.40,58.68
79.00,271.20,58.68
79.00,272.00,58.68
79.00,272.80,58.68
79.00,273.60,58.68
79.00,274.40,58.68
79.00,275.20,58.68
79.00,276.00,58.68
79.00,276.80,58.68
79.00,277.60,58.68
79.00,278.40,58.68
79.00,279.20,58.68
79.00,280.00,58.68
79.00,280.80,58.68
79.00,281.60,58.68
79.00,282.40,58.68
79.00,283.20,58.69
79.00,284.00,58.69
79.00,284.80,58.69
79.00,285.60,58.69
79.00,286.40,58.69
79.00,287.20,58.69
79.00,288.00,58.69
79.00,288.80,58.69
79.00,289.60,58.69
79.00,290.40,58.69
79.00,291.20,58.69
79.00,292.00,58.69
79.00,292.80,58.69
79.00,293.60,58.69
79.00,294.40,58.69
79.00,295.20,58.70
79.00,296.00,58.70
79.00,296.80,58.70
79.00,297.60,58.70
79.00,298.40,58.70
79.00,299.20,58.70
79.00,300.00,58.70
80.00,60.00,57.46
80.00,60.80,57.46
80.00,61.60,57.47
80.00,62.40,57.48
80.00,63.20,57.49
80.00,64.00,57.50
80.00,64.80,57.50
80.00,65.60,57.51
80.00,66.40,57.52
80.00,67.20,57.53
80.00,68.00,57.54
80.00,68.80,57.54
80.00,69.60,57.55
80.00,70.40,57.56
80.00,71.20,57.57
80.00,72.00,57.58
80.00,72.80,57.58
80.00,73.60,57.59
80.00,74.40,57.60
80.00,75.20,57.61
80.00,76.00,57.61
80.00,76.80,57.62
80.00,77.60,57.63
80.00,78.40,57.64
80.00,79.20,57.65
80.00,80.00,57.65
80.00,80.80,57.66
80.00,81.60,57.67
80.00,82.40,57.68
80.00,83.20,57.69
80.00,84.00,57.69
80.00,84.80,57.70
80.00,85.60,57.71
80.00,86.40,57.72
80.00,87.20,57.73
80.00,88.00,57.73
80.00,88.80,57.74
80.00,89.60,57.75
80.00,90.40,57.76
80.00,91.20,57.77
80.00,92.00,57.77
80.00,92.80,57.78
80.00,93.60,57.79
80.00,94.40,57.80
80.00,95.20,57.80
80.00,96.00,57.81
80.00,96.80,57.82
80.00,97.60,57.83
80.00,98.40,57.84
80.00,99.20,57.84
80.00,100.00,57.85
80.00,100.80,57.86
80.00,101.60,57.87
80.00,102.40,57.88
80.00,103.20,57.88
80.00,104.00,57.89
80.00,104.80,57.90
80.00,105.60,57.91
80.00,106.40,57.92
80.00,107.20,57.92
80.00,108.00,57.93
80.00,108.80,57.94
80.00,109.60,57.95
80.00,110.40,57.96
80.00,111.20,57.96
80.00,112.00,57.97
80.00,112.80,57.98
80.00,113.60,57.99
80.00,114.40,57.99
80.00,115.20,58.00
80.00,116.00,58.01
80.00,116.80,58.02
80.00,117.60,58.03
80.00,118.40,58.03
80.00,119.20,58.04
80.00,120.00,58.05
80.00,120.80,58.06
80.00,121.60,58.07
80.00,122.40,58.07
80.00,123.20,58.08
80.00,124.00,58.09
80.00,124.80,58.10
80.00,125.60,58.10
80.00,126.40,58.11
80.00,127.20,58.12
80.00,128.00,58.13
80.00,128.80,58.13
80.00,129.60,58.14
80.00,130.40,58.15
80.00,131.20,58.16
80.00,132.00,58.16
80.00,132.80,58.17
80.00,133.60,58.18
80.00,134.40,58.19
80.00,135.20,58.19
80.00,136.00,58.20
80.00,136.80,58.21
80.00,137.60,58.22
80.00,138.40,58.22
80.00,139.20,58.23
80.00,140.00,58.24
80.00,140.80,58.25
80.00,141.60,58.25
80.00,142.40,58.26
80.00,143.20,58.27
80.00,144.00,58.28
80.00,144.80,58.29
80.00,145.60,58.29
80.00,146.40,58.30
80.00,147.20,58.31
80.00,148.00,58.32
80.00,148.80,58.32
80.00,149.60,58.33
80.00,150.40,58.34
80.00,151.20,58.35
80.00,152.00,58.35
80.00,152.80,58.36
80.00,153.60,58.37
80.00,154.40,58.38
80.00,155.20,58.38
80.00,156.00,58.39
80.00,156.80,58.40
80.00,157.60,58.41
80.00,158.40,58.42
80.00,159.20,58.42
80.00,160.00,58.43
80.00,160.80,58.44
80.00,161.60,58.45
80.00,162.40,58.45
80.00,163.20,58.46
80.00,164.00,58.47
80.00,164.80,58.48
80.00,165.60,58.48
80.00,166.40,58.49
80.00,167.20,58.50
80.00,168.00,58.51
80.00,168.80,58.51
80.00,169.60,58.51
80.00,170.40,58.52
80.00,171.20,58.52
80.00,172.00,58.53
80.00,172.80,58.53
80.00,173.60,58.53
80.00,174.40,58.54
80.00,175.20,58.54
80.00,176.00,58.54
80.00,176.80,58.55
80.00,177.60,58.55
80.00,178.40,58.56
80.00,179.20,58.58
80.00,180.00,58.60
80.00,180.80,58.61
80.00,181.60,58.63
80.00,182.40,58.64
80.00,183.20,58.65
80.00,184.00,58.66
80.00,184.80,58.66
80.00,185.60,58.66
80.00,186.40,58.67
80.00,187.20,58.67
80.00,188.00,58.67
80.00,188.80,58.67
80.00,189.60,58.67
80.00,190.40,58.67
80.00,191.20,58.67
80.00,192.00,58.67
80.00,192.80,58.67
80.00,193.60,58.67
80.00,194.40,58.67
80.00,195.20,58.67
80.00,196.00,58.67
80.00,196.80,58.66
80.00,197.60,58.65
80.00,198.40,58.65
80.00,199.20,58.64
80.00,200.00,58.64
80.00,200.80,58.64
80.00,201.60,58.63
80.00,202.40,58.63
80.00,203.20,58.62
80.00,204.00,58.62
80.00,204.80,58.62
80.00,205.60,58.61
80.00,206.40,58.61
80.00,207.20,58.60
80.00,208.00,58.60
80.00,208.80,58.60
80.00,209.60,58.59
80.00,210.40,58.59
80.00,211.20,58.58
80.00,212.00,58.58
80.00,212.80,58.58
80.00,213.60,58.57
80.00,214.40,58.57
80.00,215.20,58.56
80.00,216.00,58.56
80.00,216.80,58.56
80.00,217.60,58.55
80.00,218.40,58.55
80.00,219.20,58.54
80.00,220.00,58.54
80.00,220.80,58.54
80.00,221.60,58.53
80.00,222.40,58.53
80.00,223.20,58.53
80.00,224.00,58.52
80.00,224.80,58.52
80.00,225.60,58.51
80.00,226.40,58.51
80.00,227.20,58.51
80.00,228.00,58.50
80.00,228.80,58.50
80.00,229.60,58.49
80.00,230.40,58.49
80.00,231.20,58.49
80.00,232.00,58.48
80.00,232.80,58.48
80.00,233.60,58.47
80.00,234.40,58.47
80.00,235.20,58.47
80.00,236.00,58.46
80.00,236.80,58.46
80.00,237.60,58.45
80.00,238.40,58.45
80.00,239.20,58.45
80.00,240.00,58.44
80.00,240.80,58.44
80.00,241.60,58.44
80.00,242.40,58.43
80.00,243.20,58.43
80.00,244.00,58.42
80.00,244.80,58.42
80.00,245.60,58.42
80.00,246.40,58.41
80.00,247.20,58.41
80.00,248.00,58.40
80.00,248.80,58.40
80.00,249.60,58.40
80.00,250.40,58.39
80.00,251.20,58.39
80.00,252.00,58.38
80.00,252.80,58.38
80.00,253.60,58.38
80.00,254.40,58.37
80.00,255.20,58.37
80.00,256.00,58.36
80.00,256.80,58.36
80.00,257.60,58.36
80.00,258.40,58.35
80.00,259.20,58.35
80.00,260.00,58.35
80.00,260.80,58.34
80.00,261.60,58.34
80.00,262.40,58.33
80.00,263.20,58.33
80.00,264.00,58.33
80.00,264.80,58.32
80.00,265.60,58.32
80.00,266.40,58.31
80.00,267.20,58.31
80.00,268.00,58.31
80.00,268.80,58.30
80.00,269.60,58.30
80.00,270.40,58.29
80.00,271.20,58.29
80.00,272.00,58.29
80.00,272.80,58.28
80.00,273.60,58.28
80.00,274.40,58.27
80.00,275.20,58.27
80.00,276.00,58.27
80.00,276.80,58.26
80.00,277.60,58.26
80.00,278.40,58.26
80.00,279.20,58.25
80.00,280.00,58.25
80.00,280.80,58.24
80.00,281.60,58.24
80.00,282.40,58.24
80.00,283.20,58.23
80.00,284.00,58.23
80.00,284.80,58.23
80.00,285.60,58.22
80.00,286.40,58.22
80.00,287.20,58.22
80.00,288.00,58.21
80.00,288.80,58.21
80.00,289.60,58.20
80.00,290.40,58.20
80.00,291.20,58.19
80.00,292.00,58.19
80.00,292.80,58.18
80.00,293.60,58.18
80.00,294.40,58.17
80.00,295.20,58.17
80.00,296.00,58.16
80.00,296.80,58.16
80.00,297.60,58.15
80.00,298.40,58.15
80.00,299.20,58.14
80.00,300.00,58.14
81.00,60.00,57.25
81.00,60.80,57.26
81.00,61.60,57.27
81.00,62.40,57.28
81.00,63.20,57.29
81.00,64.00,57.30
81.00,64.80,57.31
81.00,65.60,57.32
81.00,66.40,57.33
81.00,67.20,57.34
81.00,68.00,57.35
81.00,68.80,57.36
81.00,69.60,57.37
81.00,70.40,57.37
81.00,71.20,57.38
81.00,72.00,57.39
81.00,72.80,57.40
81.00,73.60,57.41
81.00,74.40,57.42
81.00,75.20,57.43
81.00,76.00,57.44
81.00,76.80,57.45
81.00,77.60,57.46
81.00,78.40,57.47
81.00,79.20,57.48
81.00,80.00,57.49
81.00,80.80,57.50
81.00,81.60,57.50
81.00,82.40,57.51
81.00,83.20,57.52
81.00,84.00,57.53
81.00,84.80,57.54
81.00,85.60,57.55
81.00,86.40,57.56
81.00,87.20,57.57
81.00,88.00,57.58
81.00,88.80,57.59
81.00,89.60,57.60
81.00,90.40,57.61
81.00,91.20,57.62
81.00,92.00,57.63
81.00,92.80,57.64
81.00,93.60,57.64
81.00,94.40,57.65
81.00,95.20,57.66
81.00,96.00,57.67
81.00,96.80,57.68
81.00,97.60,57.69
81.00,98.40,57.70
81.00,99.20,57.71
81.00,100.00,57.72
81.00,100.80,57.73
81.00,101.60,57.74
81.00,102.40,57.75
81.00,103.20,57.76
81.00,104.00,57.77
81.00,104.80,57.77
81.00,105.60,57.78
81.00,106.40,57.79
81.00,107.20,57.80
81.00,108.00,57.81
81.00,108.80,57.82
81.00,109.60,57.83
81.00,110.40,57.84
81.00,111.20,57.85
81.00,112.00,57.86
81.00,112.80,57.87
81.00,113.60,57.88
81.00,114.40,57.89
81.00,115.20,57.90
81.00,116.00,57.90
81.00,116.80,57.91
81.00,117.60,57.92
81.00,118.40,57.93
81.00,119.20,57.94
81.00,120.00,57.95
81.00,120.80,57.96
81.00,121.60,57.97
81.00,122.40,57.98
81.00,123.20,57.99
81.00,124.00,58.00
81.00,124.80,58.01
81.00,125.60,58.02
81.00,126.40,58.02
81.00,127.20,58.03
81.00,128.00,58.04
81.00,128.80,58.05
81.00,129.60,58.06
81.00,130.40,58.07
81.00,131.20,58.08
81.00,132.00,58.09
81.00,132.80,58.10
81.00,133.60,58.11
81.00,134.40,58.12
81.00,135.20,58.12
81.00,136.00,58.13
81.00,136.80,58.14
81.00,137.60,58.15
81.00,138.40,58.16
81.00,139.20,58.17
81.00,140.00,58.18
81.00,140.80,58.19
81.00,141.60,58.20
81.00,142.40,58.21
81.00,143.20,58.22
81.00,144.00,58.23
81.00,144.80,58.23
81.00,145.60,58.24
81.00,146.40,58.25
81.00,147.20,58.26
81.00,148.00,58.27
81.00,148.80,58.28
81.00,149.60,58.29
81.00,150.40,58.30
81.00,151.20,58.31
81.00,152.00,58.32
81.00,152.80,58.33
81.00,153.60,58.34
81.00,154.40,58.34
81.00,155.20,58.35
81.00,156.00,58.36
81.00,156.80,58.37
81.00,157.60,58.38
81.00,158.40,58.39
81.00,159.20,58.40
81.00,160.00,58.41
81.00,160.80,58.42
81.00,161.60,58.43
81.00,162.40,58.44
81.00,163.20,58.45
81.00,164.00,58.45
81.00,164.80,58.46
81.00,165.60,58.47
81.00,166.40,58.48
81.00,167.20,58.49
81.00,168.00,58.50
81.00,168.80,58.51
81.00,169.60,58.51
81.00,170.40,58.51
81.00,171.20,58.52
81.00,172.00,58.52
81.00,172.80,58.53
81.00,173.60,58.53
81.00,174.40,58.54
81.00,175.20,58.54
81.00,176.00,58.54
81.00,176.80,58.55
81.00,177.60,58.55
81.00,178.40,58.57
81.00,179.20,58.59
81.00,180.00,58.61
81.00,180.80,58.63
81.00,181.60,58.65
81.00,182.40,58.67
81.00,183.20,58.67
81.00,184.00,58.68
81.00,184.80,58.69
81.00,185.60,58.69
81.00,186.40,58.70
81.00,187.20,58.70
81.00,188.00,58.70
81.00,188.80,58.70
81.00,189.60,58.70
81.00,190.40,58.71
81.00,191.20,58.70
81.00,192.00,58.70
81.00,192.80,58.70
81.00,193.60,58.70
81.00,194.40,58.70
81.00,195.20,58.69
81.00,196.00,58.69
81.00,196.80,58.69
81.00,197.60,58.68
81.00,198.40,58.67
81.00,199.20,58.67
81.00,200.00,58.66
81.00,200.80,58.65
81.00,201.60,58.65
81.00,202.40,58.64
81.00,203.20,58.64
81.00,204.00,58.63
81.00,204.80,58.63
81.00,205.60,58.62
81.00,206.40,58.62
81.00,207.20,58.61
81.00,208.00,58.61
81.00,208.80,58.60
81.00,209.60,58.60
81.00,210.40,58.59
81.00,211.20,58.59
81.00,212.00,58.58
81.00,212.80,58.58
81.00,213.60,58.57
81.00,214.40,58.57
81.00,215.20,58.56
81.00,216.00,58.56
81.00,216.80,58.55
81.00,217.60,58.55
81.00,218.40,58.54
81.00,219.20,58.54
81.00,220.00,58.53
81.00,220.80,58.53
81.00,221.60,58.52
81.00,222.40,58.52
81.00,223.20,58.51
81.00,224.00,58.51
81.00,224.80,58.50
81.00,225.60,58.50
81.00,226.40,58.49
81.00,227.20,58.49
81.00,228.00,58.49
81.00,228.80,58.48
81.00,229.60,58.48
81.00,230.40,58.47
81.00,231.20,58.47
81.00,232.00,58.46
81.00,232.80,58.46
81.00,233.60,58.45
81.00,234.40,58.45
81.00,235.20,58.44
81.00,236.00,58.44
81.00,236.80,58.43
81.00,237.60,58.43
81.00,238.40,58.42
81.00,239.20,58.42
81.00,240.00,58.41
81.00,240.80,58.41
81.00,241.60,58.40
81.00,242.40,58.40
81.00,243.20,58.39
81.00,244.00,58.39
81.00,244.80,58.38
81.00,245.60,58.38
81.00,246.40,58.37
81.00,247.20,58.37
81.00,248.00,58.36
81.00,248.80,58.36
81.00,249.60,58.35
81.00,250.40,58.35
81.00,251.20,58.34
81.00,252.00,58.34
81.00,252.80,58.33
81.00,253.60,58.33
81.00,254.40,58.32
81.00,255.20,58.32
81.00,256.00,58.31
81.00,256.80,58.31
81.00,257.60,58.30
81.00,258.40,58.30
81.00,259.20,58.29
81.00,260.00,58.29
81.00,260.80,58.28
81.00,261.60,58.28
81.00,262.40,58.27
81.00,263.20,58.27
81.00,264.00,58.26
81.00,264.80,58.26
81.00,265.60,58.25
81.00,266.40,58.25
81.00,267.20,58.24
81.00,268.00,58.24
81.00,268.80,58.23
81.00,269.60,58.23
81.00,270.40,58.22
81.00,271.20,58.22
81.00,272.00,58.21
81.00,272.80,58.21
81.00,273.60,58.20
81.00,274.40,58.20
81.00,275.20,58.19
81.00,276.00,58.19
81.00,276.80,58.18
81.00,277.60,58.18
81.00,278.40,58.17
81.00,279.20,58.17
81.00,280.00,58.16
81.00,280.80,58.16
81.00,281.60,58.15
81.00,282.40,58.15
81.00,283.20,58.14
81.00,284.00,58.14
81.00,284.80,58.13
81.00,285.60,58.13
81.00,286.40,58.13
81.00,287.20,58.12
81.00,288.00,58.12
81.00,288.80,58.11
81.00,289.60,58.11
81.00,290.40,58.10
81.00,291.20,58.09
81.00,292.00,58.09
81.00,292.80,58.08
81.00,293.60,58.07
81.00,294.40,58.07
81.00,295.20,58.06
81.00,296.00,58.05
81.00,296.80,58.05
81.00,297.60,58.04
81.00,298.40,58.03
81.00,299.20,58.03
81.00,300.00,58.02
82.00,60.00,57.05
82.00,60.80,57.06
82.00,61.60,57.07
82.00,62.40,57.08
82.00,63.20,57.09
82.00,64.00,57.10
82.00,64.80,57.12
82.00,65.60,57.13
82.00,66.40,57.14
82.00,67.20,57.15
82.00,68.00,57.16
82.00,68.80,57.17
82.00,69.60,57.18
82.00,70.40,57.19
82.00,71.20,57.20
82.00,72.00,57.21
82.00,72.80,57.22
82.00,73.60,57.23
82.00,74.40,57.24
82.00,75.20,57.25
82.00,76.00,57.26
82.00,76.80,57.28
82.00,77.60,57.29
82.00,78.40,57.30
82.00,79.20,57.31
82.00,80.00,57.32
82.00,80.80,57.33
82.00,81.60,57.34
82.00,82.40,57.35
82.00,83.20,57.36
82.00,84.00,57.37
82.00,84.80,57.38
82.00,85.60,57.39
82.00,86.40,57.40
82.00,87.20,57.41
82.00,88.00,57.43
82.00,88.80,57.44
82.00,89.60,57.45
82.00,90.40,57.46
82.00,91.20,57.47
82.00,92.00,57.48
82.00,92.80,57.49
82.00,93.60,57.50
82.00,94.40,57.51
82.00,95.20,57.52
82.00,96.00,57.53
82.00,96.80,57.54
82.00,97.60,57.55
82.00,98.40,57.56
82.00,99.20,57.57
82.00,100.00,57.59
82.00,100.80,57.60
82.00,101.60,57.61
82.00,102.40,57.62
82.00,103.20,57.63
82.00,104.00,57.64
82.00,104.80,57.65
82.00,105.60,57.66
82.00,106.40,57.67
82.00,107.20,57.68
82.00,108.00,57.69
82.00,108.80,57.70
82.00,109.60,57.71
82.00,110.40,57.72
82.00,111.20,57.74
82.00,112.00,57.75
82.00,112.80,57.76
82.00,113.60,57.77
82.00,114.40,57.78
82.00,115.20,57.79
82.00,116.00,57.80
82.00,116.80,57.81
82.00,117.60,57.82
82.00,118.40,57.83
82.00,119.20,57.84
82.00,120.00,57.85
82.00,120.80,57.86
82.00,121.60,57.87
82.00,122.40,57.88
82.00,123.20,57.90
82.00,124.00,57.91
82.00,124.80,57.92
82.00,125.60,57.93
82.00,126.40,57.94
82.00,127.20,57.95
82.00,128.00,57.96
82.00,128.80,57.97
82.00,129.60,57.98
82.00,130.40,57.99
82.00,131.20,58.00
82.00,132.00,58.01
82.00,132.80,58.02
82.00,133.60,58.03
82.00,134.40,58.05
82.00,135.20,58.06
82.00,136.00,58.07
82.00,136.80,58.08
82.00,137.60,58.09
82.00,138.40,58.10
82.00,139.20,58.11
82.00,140.00,58.12
82.00,140.80,58.13
82.00,141.60,58.14
82.00,142.40,58.15
82.00,143.20,58.16
82.00,144.00,58.17
82.00,144.80,58.18
82.00,145.60,58.19
82.00,146.40,58.21
82.00,147.20,58.22
82.00,148.00,58.23
82.00,148.80,58.24
82.00,149.60,58.25
82.00,150.40,58.26
82.00,151.20,58.27
82.00,152.00,58.28
82.00,152.80,58.29
82.00,153.60,58.30
82.00,154.40,58.31
82.00,155.20,58.32
82.00,156.00,58.33
82.00,156.80,58.34
82.00,157.60,58.36
82.00,158.40,58.37
82.00,159.20,58.38
82.00,160.00,58.39
82.00,160.80,58.40
82.00,161.60,58.41
82.00,162.40,58.42
82.00,163.20,58.43
82.00,164.00,58.44
82.00,164.80,58.45
82.00,165.60,58.46
82.00,166.40,58.47
82.00,167.20,58.48
82.00,168.00,58.49
82.00,168.80,58.50
82.00,169.60,58.50
82.00,170.40,58.51
82.00,171.20,58.51
82.00,172.00,58.52
82.00,172.80,58.52
82.00,173.60,58.53
82.00,174.40,58.53
82.00,175.20,58.54
82.00,176.00,58.54
82.00,176.80,58.55
82.00,177.60,58.55
82.00,178.40,58.57
82.00,179.20,58.59
82.00,180.00,58.62
82.00,180.80,58.64
82.00,181.60,58.67
82.00,182.40,58.69
82.00,183.20,58.69
82.00,184.00,58.70
82.00,184.80,58.71
82.00,185.60,58.72
82.00,186.40,58.72
82.00,187.20,58.73
82.00,188.00,58.73
82.00,188.80,58.73
82.00,189.60,58.74
82.00,190.40,58.74
82.00,191.20,58.74
82.00,192.00,58.73
82.00,192.80,58.73
82.00,193.60,58.73
82.00,194.40,58.73
82.00,195.20,58.72
82.00,196.00,58.72
82.00,196.80,58.71
82.00,197.60,58.70
82.00,198.40,58.70
82.00,199.20,58.69
82.00,200.00,58.68
82.00,200.80,58.67
82.00,201.60,58.67
82.00,202.40,58.66
82.00,203.20,58.66
82.00,204.00,58.65
82.00,204.80,58.64
82.00,205.60,58.64
82.00,206.40,58.63
82.00,207.20,58.62
82.00,208.00,58.62
82.00,208.80,58.61
82.00,209.60,58.61
82.00,210.40,58.60
82.00,211.20,58.59
82.00,212.00,58.59
82.00,212.80,58.58
82.00,213.60,58.58
82.00,214.40,58.57
82.00,215.20,58.56
82.00,216.00,58.56
82.00,216.80,58.55
82.00,217.60,58.55
82.00,218.40,58.54
82.00,219.20,58.53
82.00,220.00,58.53
82.00,220.80,58.52
82.00,221.60,58.52
82.00,222.40,58.51
82.00,223.20,58.50
82.00,224.00,58.50
82.00,224.80,58.49
82.00,225.60,58.49
82.00,226.40,58.48
82.00,227.20,58.47
82.00,228.00,58.47
82.00,228.80,58.46
82.00,229.60,58.46
82.00,230.40,58.45
82.00,231.20,58.44
82.00,232.00,58.44
82.00,232.80,58.43
82.00,233.60,58.43
82.00,234.40,58.42
82.00,235.20,58.41
82.00,236.00,58.41
82.00,236.80,58.40
82.00,237.60,58.40
82.00,238.40,58.39
82.00,239.20,58.38
82.00,240.00,58.38
82.00,240.80,58.37
82.00,241.60,58.37
82.00,242.40,58.36
82.00,243.20,58.35
82.00,244.00,58.35
82.00,244.80,58.34
82.00,245.60,58.34
82.00,246.40,58.33
82.00,247.20,58.32
82.00,248.00,58.32
82.00,248.80,58.31
82.00,249.60,58.31
82.00,250.40,58.30
82.00,251.20,58.29
82.00,252.00,58.29
82.00,252.80,58.28
82.00,253.60,58.28
82.00,254.40,58.27
82.00,255.20,58.26
82.00,256.00,58.26
82.00,256.80,58.25
82.00,257.60,58.25
82.00,258.40,58.24
82.00,259.20,58.23
82.00,260.00,58.23
82.00,260.80,58.22
82.00,261.60,58.22
82.00,262.40,58.21
82.00,263.20,58.20
82.00,264.00,58.20
82.00,264.80,58.19
82.00,265.60,58.19
82.00,266.40,58.18
82.00,267.20,58.17
82.00,268.00,58.17
82.00,268.80,58.16
82.00,269.60,58.15
82.00,270.40,58.15
82.00,271.20,58.14
82.00,272.00,58.14
82.00,272.80,58.13
82.00,273.60,58.12
82.00,274.40,58.12
82.00,275.20,58.11
82.00,276.00,58.11
82.00,276.80,58.10
82.00,277.60,58.09
82.00,278.40,58.09
82.00,279.20,58.08
82.00,280.00,58.08
82.00,280.80,58.07
82.00,281.60,58.06
82.00,282.40,58.06
82.00,283.20,58.05
82.00,284.00,58.05
82.00,284.80,58.04
82.00,285.60,58.04
82.00,286.40,58.03
82.00,287.20,58.03
82.00,288.00,58.03
82.00,288.80,58.02
82.00,289.60,58.01
82.00,290.40,58.00
82.00,291.20,57.99
82.00,292.00,57.99
82.00,292.80,57.98
82.00,293.60,57.97
82.00,294.40,57.96
82.00,295.20,57.95
82.00,296.00,57.95
82.00,296.80,57.94
82.00,297.60,57.93
82.00,298.40,57.92
82.00,299.20,57.91
82.00,300.00,57.91
83.00,60.00,56.85
83.00,60.80,56.86
83.00,61.60,56.87
83.00,62.40,56.88
83.00,63.20,56.90
83.00,64.00,56.91
83.00,64.80,56.92
83.00,65.60,56.93
83.00,66.40,56.94
83.00,67.20,56.96
83.00,68.00,56.97
83.00,68.80,56.98
83.00,69.60,56.99
83.00,70.40,57.01
83.00,71.20,57.02
83.00,72.00,57.03
83.00,72.80,57.04
83.00,73.60,57.05
83.00,74.40,57.07
83.00,75.20,57.08
83.00,76.00,57.09
83.00,76.80,57.10
83.00,77.60,57.11
83.00,78.40,57.13
83.00,79.20,57.14
83.00,80.00,57.15
83.00,80.80,57.16
83.00,81.60,57.17
83.00,82.40,57.19
83.00,83.20,57.20
83.00,84.00,57.21
83.00,84.80,57.22
83.00,85.60,57.23
83.00,86.40,57.25
83.00,87.20,57.26
83.00,88.00,57.27
83.00,88.80,57.28
83.00,89.60,57.30
83.00,90.40,57.31
83.00,91.20,57.32
83.00,92.00,57.33
83.00,92.80,57.34
83.00,93.60,57.36
83.00,94.40,57.37
83.00,95.20,57.38
83.00,96.00,57.39
83.00,96.80,57.40
83.00,97.60,57.42
83.00,98.40,57.43
83.00,99.20,57.44
83.00,100.00,57.45
83.00,100.80,57.46
83.00,101.60,57.48
83.00,102.40,57.49
83.00,103.20,57.50
83.00,104.00,57.51
83.00,104.80,57.52
83.00,105.60,57.54
83.00,106.40,57.55
83.00,107.20,57.56
83.00,108.00,57.57
83.00,108.80,57.59
83.00,109.60,57.60
83.00,110.40,57.61
83.00,111.20,57.62
83.00,112.00,57.63
83.00,112.80,57.65
83.00,113.60,57.66
83.00,114.40,57.67
83.00,115.20,57.68
83.00,116.00,57.69
83.00,116.80,57.71
83.00,117.60,57.72
83.00,118.40,57.73
83.00,119.20,57.74
83.00,120.00,57.75
83.00,120.80,57.77
83.00,121.60,57.78
83.00,122.40,57.79
83.00,123.20,57.80
83.00,124.00,57.81
83.00,124.80,57.83
83.00,125.60,57.84
83.00,126.40,57.85
83.00,127.20,57.86
83.00,128.00,57.88
83.00,128.80,57.89
83.00,129.60,57.90
83.00,130.40,57.91
83.00,131.20,57.93
83.00,132.00,57.94
83.00,132.80,57.95
83.00,133.60,57.96
83.00,134.40,57.97
83.00,135.20,57.99
83.00,136.00,58.00
83.00,136.80,58.01
83.00,137.60,58.02
83.00,138.40,58.04
83.00,139.20,58.05
83.00,140.00,58.06
83.00,140.80,58.07
83.00,141.60,58.08
83.00,142.40,58.10
83.00,143.20,58.11
83.00,144.00,58.12
83.00,144.80,58.13
83.00,145.60,58.15
83.00,146.40,58.16
83.00,147.20,58.17
83.00,148.00,58.18
83.00,148.80,58.19
83.00,149.60,58.21
